Date,Open,High,Low,Close,Adj Close,Volume
17-May-21,162.3,164.64,161.73,163.52,163.52,"74,478,000"
14-May-21,159.28,161.44,159.15,161.15,161.15,"66,500,000"
13-May-21,159.27,160.19,156.65,158.07,158.07,"67,018,000"
12-May-21,159.25,160.4,156.65,157.6,157.6,"98,728,000"
11-May-21,156.81,161.9,156.37,161.2,161.2,"92,396,000"
10-May-21,164.12,164.15,159.5,159.52,159.52,"116,772,000"
07-May-21,165.95,166.54,164.45,164.58,164.58,"94,206,000"
06-May-21,163.5,165.72,162.36,165.32,165.32,"88,954,000"
05-May-21,166.94,167.74,163.22,163.53,163.53,"74,226,000"
04-May-21,167.81,168.4,163.61,165.59,165.59,"108,788,000"
03-May-21,174.24,174.33,168.63,169.32,169.32,"117,510,000"
30-Apr-21,176.26,177.7,173.13,173.37,173.37,"140,186,000"
29-Apr-21,175.26,175.72,171.75,173.57,173.57,"153,648,000"
28-Apr-21,171.74,174.49,171.25,172.93,172.93,"92,638,000"
27-Apr-21,172.17,173,169.9,170.87,170.87,"76,542,000"
26-Apr-21,167.4,171.42,166.55,170.45,170.45,"97,614,000"
23-Apr-21,165.96,168.75,165.43,167.04,167.04,"63,856,000"
22-Apr-21,168.58,168.64,165.07,165.45,165.45,"51,612,000"
21-Apr-21,165.8,168.14,165.19,168.1,168.1,"44,224,000"
20-Apr-21,168.68,169.15,165.8,166.73,166.73,"52,460,000"
19-Apr-21,169.52,171.8,168.01,168.6,168.6,"54,508,000"
16-Apr-21,169,170.34,167.78,169.97,169.97,"63,720,000"
15-Apr-21,168.55,169.85,167.6,168.95,168.95,"64,672,000"
14-Apr-21,170.2,170.21,166.3,166.65,166.65,"62,904,000"
13-Apr-21,170.04,171.6,169.78,170,170,"66,316,000"
12-Apr-21,167.76,169.75,167.56,168.97,168.97,"65,636,000"
09-Apr-21,165.24,168.61,164.45,168.61,168.61,"86,830,000"
08-Apr-21,165.54,166.23,164.6,164.96,164.96,"56,242,000"
07-Apr-21,161.69,165.18,161.18,163.97,163.97,"66,924,000"
06-Apr-21,161.19,162.37,160.85,161.19,161.19,"50,756,000"
05-Apr-21,158.65,161.8,158.06,161.34,161.34,"66,698,000"
01-Apr-21,155.9,158.12,155.78,158.05,158.05,"58,806,000"
31-Mar-21,153.2,155.97,153.13,154.7,154.7,"61,878,000"
30-Mar-21,153.5,153.65,151.7,152.76,152.76,"46,752,000"
29-Mar-21,152.77,154.56,151.42,153.79,153.79,"54,920,000"
26-Mar-21,152.2,152.83,149.8,152.6,152.6,"66,258,000"
25-Mar-21,153.65,155.49,151.86,152.31,152.31,"71,270,000"
24-Mar-21,157.55,158.02,154.26,154.35,154.35,"59,180,000"
23-Mar-21,156.35,159.1,156.04,156.88,156.88,"76,346,000"
22-Mar-21,153.39,156.33,153,155.54,155.54,"58,044,000"
19-Mar-21,151.46,153.86,150.83,153.75,153.75,"92,508,000"
18-Mar-21,155.05,155.83,151.25,151.4,151.4,"72,992,000"
17-Mar-21,153.66,158.65,153.51,156.79,156.79,"62,372,000"
16-Mar-21,155.25,156.45,153.79,154.59,154.59,"50,776,000"
15-Mar-21,153.73,154.11,151.6,154.08,154.08,"58,272,000"
12-Mar-21,153.75,154.95,152.27,154.47,154.47,"48,438,000"
11-Mar-21,155.2,156.59,154.15,155.68,155.68,"55,528,000"
10-Mar-21,154.92,155.82,151.5,152.88,152.88,"60,250,000"
09-Mar-21,150.9,154.55,150.26,153.14,153.14,"80,600,000"
08-Mar-21,150.75,153.23,147.57,147.6,147.6,"83,700,000"
05-Mar-21,150.25,150.45,144.05,150.02,150.02,"107,772,000"
04-Mar-21,150.6,152.91,147.27,148.88,148.88,"109,632,000"
03-Mar-21,154.06,155.39,149.75,150.25,150.25,"79,774,000"
02-Mar-21,157.17,158.18,154.36,154.73,154.73,"51,916,000"
01-Mar-21,156.39,157.48,154.9,157.31,157.31,"54,582,000"
26-Feb-21,154.76,156.12,151.84,154.65,154.65,"85,518,000"
25-Feb-21,156.84,158.91,152.39,152.86,152.86,"90,676,000"
24-Feb-21,158.34,158.56,156.27,157.98,157.98,"60,226,000"
23-Feb-21,156.35,160.24,154.68,159.73,159.73,"93,544,000"
22-Feb-21,160.41,161.62,158.61,159.04,159.04,"70,314,000"
19-Feb-21,166.41,166.68,162.29,162.49,162.49,"86,104,000"
18-Feb-21,164.12,166.9,163.7,166.41,166.41,"60,548,000"
17-Feb-21,163.18,166.05,162.98,165.43,165.43,"65,950,000"
16-Feb-21,162.7,165.41,162.68,163.45,163.45,"51,494,000"
12-Feb-21,162.5,164.01,161.67,163.89,163.89,"46,706,000"
11-Feb-21,164.6,164.6,162.4,163.11,163.11,"46,028,000"
10-Feb-21,165.7,165.9,162.7,164.33,164.33,"63,032,000"
09-Feb-21,165.62,166.9,164.89,165.25,165.25,"44,070,000"
08-Feb-21,167.93,168.25,165.2,166.15,166.15,"65,148,000"
05-Feb-21,165.95,168.85,165.14,167.61,167.61,"72,416,000"
04-Feb-21,166.5,167.35,163.89,166.55,166.55,"73,414,000"
03-Feb-21,171.25,171.7,165.43,165.63,165.63,"141,776,000"
02-Feb-21,169,171.39,168.06,169,169,"141,972,000"
01-Feb-21,162.12,167.51,161.75,167.14,167.14,"83,204,000"
29-Jan-21,161.5,161.85,159.23,160.31,160.31,"85,872,000"
28-Jan-21,161.75,165.08,161.43,161.88,161.88,"62,984,000"
27-Jan-21,167.07,167.33,160.35,161.63,161.63,"93,204,000"
26-Jan-21,164.82,166.9,164.14,166.31,166.31,"59,104,000"
25-Jan-21,166.43,168.19,162.16,164.7,164.7,"74,996,000"
22-Jan-21,165.22,166.1,164.16,164.61,164.61,"56,438,000"
21-Jan-21,164.65,167.43,164.48,165.35,165.35,"98,722,000"
20-Jan-21,159.1,163.99,158.75,163.17,163.17,"106,196,000"
19-Jan-21,155.35,157.25,154.8,156.04,156.04,"66,102,000"
15-Jan-21,156.15,157.13,154.76,155.21,155.21,"84,880,000"
14-Jan-21,158.38,158.9,156.03,156.37,156.37,"61,418,000"
13-Jan-21,156.42,159.5,156.1,158.29,158.29,"66,424,000"
12-Jan-21,156,157.11,154.3,156.04,156.04,"70,292,000"
11-Jan-21,157.4,157.82,155.5,155.71,155.71,"73,668,000"
08-Jan-21,159,159.53,157.11,159.13,159.13,"70,754,000"
07-Jan-21,157.85,160.43,157.75,158.11,158.11,"70,290,000"
06-Jan-21,157.32,159.88,156.56,156.92,156.92,"87,896,000"
05-Jan-21,158.3,161.17,158.25,160.93,160.93,"53,110,000"
04-Jan-21,163.5,163.6,157.2,159.33,159.33,"88,228,000"
31-Dec-20,163.75,164.15,162.06,162.85,162.85,"59,144,000"
30-Dec-20,167.05,167.1,164.12,164.29,164.29,"64,186,000"
29-Dec-20,165.5,167.53,164.06,166.1,166.1,"97,458,000"
28-Dec-20,159.7,165.2,158.63,164.2,164.2,"113,736,000"
24-Dec-20,159.7,160.1,158.45,158.63,158.63,"29,038,000"
23-Dec-20,160.25,160.51,159.21,159.26,159.26,"41,876,000"
22-Dec-20,160.14,161.1,159,160.33,160.33,"47,388,000"
21-Dec-20,160,161.35,158.3,160.31,160.31,"76,736,000"
18-Dec-20,162.2,162.47,158.58,160.08,160.08,"119,914,000"
17-Dec-20,162.5,163.18,161.05,161.8,161.8,"69,486,000"
16-Dec-20,158.8,162.35,158.18,162.05,162.05,"88,552,000"
15-Dec-20,159.05,159.43,156.52,158.26,158.26,"66,390,000"
14-Dec-20,157.15,159.52,156.3,157.85,157.85,"83,116,000"
11-Dec-20,154.83,155.93,153.64,155.82,155.82,"61,294,000"
10-Dec-20,154.45,157.1,153.8,155.07,155.07,"60,604,000"
09-Dec-20,158.39,158.72,154.4,155.21,155.21,"82,016,000"
08-Dec-20,157.95,159.21,156,158.86,158.86,"65,726,000"
07-Dec-20,157.82,159.04,157.08,157.9,157.9,"55,026,000"
04-Dec-20,159.91,159.91,157.94,158.13,158.13,"58,272,000"
03-Dec-20,160.27,161.43,159.07,159.34,159.34,"57,840,000"
02-Dec-20,161.08,161.6,158.66,160.18,160.18,"62,586,000"
01-Dec-20,159.43,162.45,157.86,161,161,"90,740,000"
30-Nov-20,160.42,161.42,156.28,158.4,158.4,"81,278,000"
27-Nov-20,160.56,160.81,159.5,159.77,159.77,"47,858,000"
25-Nov-20,157.09,159.9,157.01,159.25,159.25,"75,808,000"
24-Nov-20,155.02,156.71,154.31,155.9,155.9,"72,042,000"
23-Nov-20,155.84,156.99,153.27,154.92,154.92,"94,178,000"
20-Nov-20,155.85,156.64,154.9,154.97,154.97,"67,488,000"
19-Nov-20,155.27,156.25,154.05,155.85,155.85,"60,206,000"
18-Nov-20,156.7,157,155.26,155.27,155.27,"58,336,000"
17-Nov-20,159.18,159.46,156.76,156.78,156.78,"68,894,000"
16-Nov-20,154.66,157.13,153.63,156.55,156.55,"76,174,000"
13-Nov-20,156.1,157.09,154.27,156.44,156.44,"75,124,000"
12-Nov-20,158,158.79,154.3,155.51,155.51,"87,240,000"
11-Nov-20,153.09,156.96,152.5,156.87,156.87,"87,338,000"
10-Nov-20,154.75,155.7,150.97,151.75,151.75,"131,820,000"
09-Nov-20,161.55,164.45,155.61,157.19,157.19,"143,808,000"
06-Nov-20,165.23,166.1,161.6,165.57,165.57,"92,946,000"
05-Nov-20,166,168.34,164.44,166.1,166.1,"115,786,000"
04-Nov-20,158,162.24,156.99,162.06,162.06,"136,780,000"
03-Nov-20,150.93,153.74,149.05,152.42,152.42,"97,958,000"
02-Nov-20,153.09,153.99,147.51,150.22,150.22,"145,148,000"
30-Oct-20,157.89,158.35,150.95,151.81,151.81,"167,728,000"
29-Oct-20,160.06,162.86,158.2,160.55,160.55,"131,930,000"
28-Oct-20,162.46,163.2,158.12,158.14,158.14,"111,766,000"
27-Oct-20,161.25,164.58,160.57,164.32,164.32,"85,820,000"
26-Oct-20,159.94,164.15,157.66,160.35,160.35,"118,024,000"
23-Oct-20,159.55,160.27,157,160.22,160.22,"69,334,000"
22-Oct-20,159.49,159.94,156.1,158.82,158.82,"84,240,000"
21-Oct-20,160.63,161.69,158,159.25,159.25,"91,854,000"
20-Oct-20,161.11,163.3,159.6,160.85,160.85,"90,194,000"
19-Oct-20,164.98,166.45,159.64,160.36,160.36,"104,472,000"
16-Oct-20,168.16,169.98,158,163.64,163.64,"129,488,000"
15-Oct-20,164.6,167.79,164,166.93,166.93,"104,468,000"
14-Oct-20,172.35,173.24,167,168.19,168.19,"116,254,000"
13-Oct-20,173.4,174.62,171.21,172.18,172.18,"114,894,000"
12-Oct-20,167.5,174.81,166.98,172.15,172.15,"167,284,000"
09-Oct-20,160.5,164.45,159.89,164.33,164.33,"98,158,000"
08-Oct-20,161.25,161.66,158.75,159.53,159.53,"63,482,000"
07-Oct-20,156.75,160,156.62,159.78,159.78,"86,188,000"
06-Oct-20,158.25,159.1,154.5,155,155,"101,738,000"
05-Oct-20,157.29,160.13,157.04,159.96,159.96,"75,506,000"
02-Oct-20,157.68,159.79,156.15,156.25,156.25,"112,262,000"
01-Oct-20,160.4,161.2,158.6,161.06,161.06,"99,438,000"
30-Sep-20,157.06,160.64,156.7,157.44,157.44,"97,922,000"
29-Sep-20,158.77,159.41,156.63,157.24,157.24,"69,916,000"
28-Sep-20,157.44,158.75,155.86,158.7,158.7,"84,484,000"
25-Sep-20,152.74,155.08,149.95,154.76,154.76,"92,304,000"
24-Sep-20,148.89,153.46,148.25,150.99,150.99,"110,588,000"
23-Sep-20,156.02,156.35,149.62,149.99,149.99,"113,054,000"
22-Sep-20,151.69,156.7,150.01,156.45,156.45,"138,976,000"
21-Sep-20,145.32,148.1,143.55,148.02,148.02,"122,358,000"
18-Sep-20,151.59,151.89,145.28,147.75,147.75,"177,852,000"
17-Sep-20,150.46,151.47,148.63,150.44,150.44,"128,982,000"
16-Sep-20,159,159.36,153.71,153.9,153.9,"90,244,000"
15-Sep-20,156.81,158.75,155.45,157.81,157.81,"80,430,000"
14-Sep-20,158.65,159.37,154.8,155.15,155.15,"90,592,000"
11-Sep-20,160.43,160.87,154.2,155.81,155.81,"101,880,000"
10-Sep-20,165.36,167.49,158.53,158.76,158.76,"106,614,000"
09-Sep-20,160.15,165.16,159.25,163.43,163.43,"103,774,000"
08-Sep-20,157.2,162.54,156.5,157.49,157.49,"121,884,000"
04-Sep-20,165.9,169.07,155.56,164.73,164.73,"175,636,000"
03-Sep-20,174.25,174.42,165.15,168.4,168.4,"163,222,000"
02-Sep-20,177.35,177.61,174.33,176.57,176.57,"78,630,000"
01-Sep-20,174.48,175.69,173.35,174.96,174.96,"68,644,000"
31-Aug-20,170.45,174.75,170.25,172.55,172.55,"83,718,000"
28-Aug-20,171.15,171.67,169.32,170.09,170.09,"57,940,000"
27-Aug-20,172.5,172.65,168.9,170,170,"85,296,000"
26-Aug-20,167.56,172.59,167.23,172.09,172.09,"130,174,000"
25-Aug-20,164.75,167.87,163.35,167.32,167.32,"79,856,000"
24-Aug-20,165.51,169.02,162.88,165.37,165.37,"93,326,000"
21-Aug-20,164.75,165.72,163.77,164.24,164.24,"71,518,000"
20-Aug-20,162.6,165.63,161.9,164.87,164.87,"66,650,000"
19-Aug-20,165.15,165.79,162.8,163.02,163.02,"83,702,000"
18-Aug-20,160.6,166,160.29,165.62,165.62,"106,920,000"
17-Aug-20,158.66,159.75,157.71,159.12,159.12,"53,824,000"
14-Aug-20,158.91,158.91,156,157.4,157.4,"55,034,000"
13-Aug-20,159.15,160.88,157.75,158.05,158.05,"62,980,000"
12-Aug-20,155.4,158.72,155.07,158.11,158.11,"70,442,000"
11-Aug-20,155.66,157.96,153.65,154.03,154.03,"74,362,000"
10-Aug-20,158.52,158.63,155.08,157.41,157.41,"63,346,000"
07-Aug-20,161.2,162.04,157.03,158.37,158.37,"78,722,000"
06-Aug-20,159.72,162.37,158.27,161.25,161.25,"78,812,000"
05-Aug-20,157.19,160.68,156.37,160.25,160.25,"78,330,000"
04-Aug-20,155.06,158.36,155.06,156.94,156.94,"93,886,000"
03-Aug-20,159.03,159.2,155.2,155.59,155.59,"101,494,000"
31-Jul-20,162.2,162.34,157.55,158.23,158.23,"161,710,000"
30-Jul-20,150.7,154.6,150.25,152.59,152.59,"122,566,000"
29-Jul-20,151.55,151.96,149.84,151.68,151.68,"59,482,000"
28-Jul-20,152.71,153.85,149.79,150.02,150.02,"62,534,000"
27-Jul-20,153.1,154.9,150.79,152.76,152.76,"83,410,000"
24-Jul-20,146.5,151.58,144.4,150.45,150.45,"112,648,000"
23-Jul-20,154.91,154.91,148.5,149.33,149.33,"113,138,000"
22-Jul-20,156.25,157.5,153.26,155,155,"82,084,000"
21-Jul-20,161.62,162.03,155.29,156.91,156.91,"122,426,000"
20-Jul-20,150.01,160.07,149.7,159.84,159.84,"151,964,000"
17-Jul-20,150.45,151.2,147.42,148.1,148.1,"95,226,000"
16-Jul-20,148.55,151.6,145.91,149.99,149.99,"127,884,000"
15-Jul-20,154.01,154.92,148.66,150.44,150.44,"115,778,000"
14-Jul-20,154.45,156.37,147.5,154.2,154.2,"144,638,000"
13-Jul-20,162.55,167.21,153.42,155.2,155.2,"154,408,000"
10-Jul-20,159.59,160.75,156.79,160,160,"109,720,000"
09-Jul-20,155.8,159.69,153.7,159.13,159.13,"127,774,000"
08-Jul-20,151.13,154.2,150.62,154.06,154.06,"100,752,000"
07-Jul-20,152.93,153.48,149.5,150.01,150.01,"105,150,000"
06-Jul-20,146.75,152.99,146.5,152.85,152.85,"137,612,000"
02-Jul-20,145.6,147.78,143.55,144.51,144.51,"131,868,000"
01-Jul-20,137.9,144.75,137.7,143.93,143.93,"127,268,000"
30-Jun-20,134.25,138.48,133.75,137.94,137.94,"75,394,000"
29-Jun-20,134.5,134.84,131.5,134.02,134.02,"84,468,000"
26-Jun-20,138.75,139.13,134.4,134.64,134.64,"130,016,000"
25-Jun-20,136.98,137.81,135.61,137.73,137.73,"59,374,000"
24-Jun-20,139,139.8,136.05,136.72,136.72,"90,532,000"
23-Jun-20,136.3,139.16,135.9,138.22,138.22,"84,634,000"
22-Jun-20,134.23,135.75,133.45,135.69,135.69,"64,176,000"
19-Jun-20,133.9,134.87,132.95,133.75,133.75,"115,540,000"
18-Jun-20,132.35,132.98,131.81,132.7,132.7,"49,756,000"
17-Jun-20,132.38,132.75,131.59,132.05,132.05,"59,186,000"
16-Jun-20,131,131,128.8,130.76,130.76,"71,712,000"
15-Jun-20,126.33,129.2,125.4,128.63,128.63,"77,302,000"
12-Jun-20,130.06,131.07,125.17,127.25,127.25,"108,722,000"
11-Jun-20,130.18,133.57,126.81,127.9,127.9,"116,002,000"
10-Jun-20,132.25,136.12,131.31,132.37,132.37,"98,920,000"
09-Jun-20,126.47,131.32,126.25,130.04,130.04,"103,520,000"
08-Jun-20,125.01,126.5,124.37,126.2,126.2,"79,414,000"
05-Jun-20,122.23,124.43,121.86,124.15,124.15,"66,128,000"
04-Jun-20,123.87,125.38,122.5,123.03,123.03,"58,974,000"
03-Jun-20,123.4,124.4,123.06,123.92,123.92,"53,420,000"
02-Jun-20,123.35,123.68,122.27,123.62,123.62,"50,598,000"
01-Jun-20,122.4,123.85,122.21,123.55,123.55,"58,578,000"
29-May-20,120.8,122.12,119.91,122.12,122.12,"70,198,000"
28-May-20,119.22,121.85,118.91,120.06,120.06,"63,804,000"
27-May-20,120.25,120.68,116.5,120.52,120.52,"101,138,000"
26-May-20,122.9,123.1,120.7,121.09,121.09,"71,364,000"
22-May-20,122.75,123.49,121.51,121.84,121.84,"57,342,000"
21-May-20,125,126.27,122.13,122.34,122.34,"102,288,000"
20-May-20,123.89,125,123.36,124.9,124.9,"79,962,000"
19-May-20,121.49,124.25,121.45,122.47,122.47,"86,410,000"
18-May-20,120.22,121.65,119.2,121.31,121.31,"87,144,000"
15-May-20,118.43,120.55,117.82,120.49,120.49,"84,700,000"
14-May-20,118.05,119.57,117.66,119.44,119.44,"72,962,000"
13-May-20,118.34,120.39,116.89,118.4,118.4,"95,658,000"
12-May-20,120.59,120.95,117.75,117.85,117.85,"61,498,000"
11-May-20,118.74,120.98,118.61,120.45,120.45,"65,184,000"
08-May-20,118.61,119.36,117.85,118.98,118.98,"64,132,000"
07-May-20,118.74,118.8,117.16,118.38,118.38,"67,928,000"
06-May-20,116.47,117.87,116,117.56,117.56,"62,356,000"
05-May-20,117,117.55,115.36,115.89,115.89,"64,850,000"
04-May-20,112.82,116.35,112.82,115.8,115.8,"97,318,000"
01-May-20,116.84,118.12,112.91,114.3,114.3,"195,452,000"
30-Apr-20,120.99,123.75,119.8,123.7,123.7,"190,692,000"
29-Apr-20,116.5,119.59,115.5,118.64,118.64,"91,832,000"
28-Apr-20,118.61,118.68,115.3,115.7,115.7,"105,388,000"
27-Apr-20,122.16,122.24,118.15,118.8,118.8,"112,912,000"
24-Apr-20,120.85,121.02,119.1,120.51,120.51,"76,498,000"
23-Apr-20,120,121.21,119.1,119.97,119.97,"101,332,000"
22-Apr-20,118.45,119.7,117.55,118.17,118.17,"84,244,000"
21-Apr-20,120.83,121.42,113.98,116.41,116.41,"149,534,000"
20-Apr-20,119.5,122.25,119.3,119.68,119.68,"115,414,000"
17-Apr-20,118.62,120,115.8,118.75,118.75,"158,600,000"
16-Apr-20,117.3,123.05,116.75,120.41,120.41,"240,764,000"
15-Apr-20,112.88,116.67,112.25,115.38,115.38,"137,332,000"
14-Apr-20,110.02,114.6,109.31,114.17,114.17,"161,744,000"
13-Apr-20,102,109,101.9,108.44,108.44,"134,334,000"
09-Apr-20,102.21,102.65,100.88,102.14,102.14,"92,930,000"
08-Apr-20,101.05,102.2,100.56,102.15,102.15,"79,546,000"
07-Apr-20,100.86,101.79,99.88,100.58,100.58,"102,280,000"
06-Apr-20,96.8,99.93,96.5,99.88,99.88,"115,464,000"
03-Apr-20,95.56,96.32,94.46,95.33,95.33,"72,198,000"
02-Apr-20,95.08,96.38,94.5,95.94,95.94,"86,720,000"
01-Apr-20,96.65,97.25,94.65,95.39,95.39,"82,438,000"
31-Mar-20,98.22,99.65,97.2,97.49,97.49,"102,472,000"
30-Mar-20,96.14,98.68,95.62,98.2,98.2,"122,522,000"
27-Mar-20,96.54,96.99,95,95,95,"107,758,000"
26-Mar-20,95.1,97.82,94.46,97.77,97.77,"124,426,000"
25-Mar-20,96.03,97.51,94.29,94.29,94.29,"129,582,000"
24-Mar-20,97.57,97.75,95.02,97,97,"142,942,000"
23-Mar-20,91.39,95.97,90.6,95.14,95.14,"156,170,000"
20-Mar-20,96.32,97.85,91.04,92.3,92.3,"196,358,000"
19-Mar-20,93,97.25,91.63,94.05,94.05,"207,998,000"
18-Mar-20,87.5,92.08,87.25,91.5,91.5,"192,904,000"
17-Mar-20,88.77,92.89,84.46,90.39,90.39,"218,342,000"
16-Mar-20,82.08,87.97,81.3,84.46,84.46,"178,346,000"
13-Mar-20,87.75,89.32,84.03,89.25,89.25,"176,194,000"
12-Mar-20,86.1,88.25,83.75,83.83,83.83,"226,924,000"
11-Mar-20,92.89,93.57,90.07,91.04,91.04,"112,496,000"
10-Mar-20,93.54,94.71,90.91,94.59,94.59,"142,666,000"
09-Mar-20,88.69,93.14,88.06,90.03,90.03,"156,264,000"
06-Mar-20,93.75,95.54,93.47,95.05,95.05,"105,472,000"
05-Mar-20,96.65,98.04,95.5,96.2,96.2,"94,964,000"
04-Mar-20,97.33,98.9,96.1,98.79,98.79,"95,458,000"
03-Mar-20,98.77,99.82,94.4,95.45,95.45,"150,690,000"
02-Mar-20,95.32,97.73,93.5,97.7,97.7,"135,234,000"
28-Feb-20,90.73,94.49,90.56,94.19,94.19,"189,620,000"
27-Feb-20,96.72,98.75,94.14,94.21,94.21,"162,880,000"
26-Feb-20,98.51,100.73,98.02,98.98,98.98,"104,492,000"
25-Feb-20,101.32,101.73,97.92,98.64,98.64,"124,382,000"
24-Feb-20,100.16,101.96,99.4,100.46,100.46,"130,940,000"
21-Feb-20,107.11,107.23,104.4,104.8,104.8,"92,926,000"
20-Feb-20,108.65,108.84,106.37,107.65,107.65,"62,626,000"
19-Feb-20,108.39,109.25,108.06,108.51,108.51,"51,224,000"
18-Feb-20,106.25,108.3,106.21,107.78,107.78,"58,912,000"
14-Feb-20,107.78,107.95,106.29,106.74,106.74,"52,124,000"
13-Feb-20,107.25,108.51,107.1,107.49,107.49,"60,636,000"
12-Feb-20,108.16,109.01,107.76,108,108,"66,686,000"
11-Feb-20,107.54,109.3,106.8,107.54,107.54,"114,920,000"
10-Feb-20,104.25,106.78,104.25,106.7,106.7,"101,124,000"
07-Feb-20,102.1,104.93,101.9,103.96,103.96,"101,906,000"
06-Feb-20,102.05,102.82,101.24,102.51,102.51,"63,660,000"
05-Feb-20,103.55,103.55,101.6,101.99,101.99,"87,524,000"
04-Feb-20,101.49,102.99,100.77,102.48,102.48,"105,786,000"
03-Feb-20,100.53,102.43,100.01,100.21,100.21,"117,834,000"
31-Jan-20,102.57,102.79,100.11,100.44,100.44,"311,346,000"
30-Jan-20,92.9,93.64,92.53,93.53,93.53,"126,548,000"
29-Jan-20,93.2,93.74,92.75,92.9,92.9,"41,760,000"
28-Jan-20,92.03,92.91,91.5,92.66,92.66,"56,160,000"
27-Jan-20,91,92.05,90.77,91.42,91.42,"70,570,000"
24-Jan-20,94.57,94.75,92.37,93.08,93.08,"75,324,000"
23-Jan-20,94.26,94.5,93.64,94.23,94.23,"49,692,000"
22-Jan-20,94.8,95.13,94.17,94.37,94.37,"64,326,000"
21-Jan-20,93.25,94.71,93,94.6,94.6,"74,156,000"
17-Jan-20,94.29,94.33,92.86,93.24,93.24,"79,946,000"
16-Jan-20,94.15,94.28,93.3,93.9,93.9,"53,190,000"
15-Jan-20,93.61,93.94,92.75,93.1,93.1,"57,932,000"
14-Jan-20,94.29,94.36,92.93,93.47,93.47,"68,818,000"
13-Jan-20,94.57,94.9,94.04,94.57,94.57,"55,616,000"
10-Jan-20,95.27,95.35,94,94.16,94.16,"57,074,000"
09-Jan-20,95.49,95.89,94.79,95.05,95.05,"63,346,000"
08-Jan-20,94.9,95.55,94.32,94.6,94.6,"70,160,000"
07-Jan-20,95.22,95.69,94.6,95.34,95.34,"80,898,000"
06-Jan-20,93,95.18,93,95.14,95.14,"81,236,000"
03-Jan-20,93.22,94.31,93.22,93.75,93.75,"75,288,000"
02-Jan-20,93.75,94.9,93.21,94.9,94.9,"80,580,000"
31-Dec-19,92.1,92.66,91.61,92.39,92.39,"50,130,000"
30-Dec-19,93.7,94.2,92.03,92.34,92.34,"73,494,000"
27-Dec-19,94.15,95.07,93.3,93.49,93.49,"123,732,000"
26-Dec-19,90.05,93.52,89.97,93.44,93.44,"120,108,000"
24-Dec-19,89.69,89.78,89.38,89.46,89.46,"17,626,000"
23-Dec-19,89.41,89.65,89.23,89.65,89.65,"42,728,000"
20-Dec-19,89.98,90.15,89.12,89.32,89.32,"103,016,000"
19-Dec-19,89.03,89.65,88.7,89.61,89.61,"53,056,000"
18-Dec-19,89.75,89.91,89.12,89.2,89.2,"67,028,000"
17-Dec-19,88.9,89.6,88.87,89.53,89.53,"72,888,000"
16-Dec-19,88.35,88.47,87.85,88.46,88.46,"62,904,000"
13-Dec-19,88.25,88.45,87.75,88.05,88.05,"54,914,000"
12-Dec-19,87.5,88.2,87.27,88.02,88.02,"61,918,000"
11-Dec-19,87.08,87.5,86.79,87.44,87.44,"41,952,000"
10-Dec-19,87.37,87.53,86.75,86.96,86.96,"50,286,000"
09-Dec-19,87.53,88.34,87.28,87.48,87.48,"48,856,000"
06-Dec-19,87.56,87.72,87.01,87.58,87.58,"62,348,000"
05-Dec-19,88.18,88.18,87,87.02,87.02,"56,476,000"
04-Dec-19,88.7,89.45,88.01,88.03,88.03,"53,402,000"
03-Dec-19,88,88.64,87.36,88.5,88.5,"67,618,000"
02-Dec-19,90.22,90.28,88.13,89.08,89.08,"78,512,000"
29-Nov-19,90.89,91.23,90.04,90.04,90.04,"38,468,000"
27-Nov-19,90.05,91.22,89.87,90.93,90.93,"60,512,000"
26-Nov-19,89,89.85,88.92,89.85,89.85,"63,624,000"
25-Nov-19,87.66,88.87,87.66,88.69,88.69,"69,724,000"
22-Nov-19,86.95,87.32,86.55,87.29,87.29,"49,582,000"
21-Nov-19,87.15,87.34,86.52,86.74,86.74,"53,258,000"
